2.433087663824103686e+00 2.019598601407236238e+00
1.522004418152009470e-04 1.263315220804209105e+00
1.248386525778984613e+01 4.681155034186406105e-01
1.443619384032579327e-02 2.158888183012469764e+00
8.149567812224463026e+00 2.377007601924816527e-01
3.619101260799398645e+00 7.275021748803209842e-01
4.888468922851829657e-02 -1.940511284214910814e-01
2.321440176728474872e-03 1.931257544007541238e+00
8.156549248511643689e-04 2.371096013130921776e+00
1.735955775949024060e-01 -1.982826514411001328e-02
1.540053332024650173e-03 -4.059910981829365495e-01
4.274276201392768378e-03 2.153047211014834428e+00
1.038033588523589401e+00 1.964846612222625577e+00
3.725473874790669049e-02 1.827309368448045923e+00
8.184346774156586735e-02 -3.766725352736860488e-01
2.637290925615248138e+00 1.504749083780364760e+00
5.801051210277305111e-04 4.638019891942846140e-01
1.665422569748789224e-04 9.079500653073502292e-01
3.121330158588181414e-01 6.196553408635021576e-01
7.545847878221753190e-04 7.405155322625183167e-01
1.790361691985030701e+00 2.464746872513582154e+00
1.085256184447045465e-03 2.025189945237765521e+00
8.991413286551602074e-03 -2.025517178640792171e-01
1.188361817971977263e+00 1.016303734218343635e+00
3.471350071192540188e-02 1.877067868976483034e+00
1.496762093795462434e+00 4.435006622571122659e-01
7.874938111243933933e-03 -2.859400272993168901e-01
2.638292198743146921e-03 8.306033909493524270e-01
8.592522642399422293e-04 2.383732267133146010e+00
6.477994210087678617e+00 6.408766602980828786e-01
1.154260008376184699e-04 7.184562072588454029e-01
3.665198982422649895e-03 5.923148235432320607e-01
2.760715442152925883e-04 5.705717874029410108e-01
6.531200828300854910e-01 7.721856033449319145e-01
1.116800277656255748e-04 -4.076364088111769091e-01
2.813480670577537743e-02 1.324790723415439242e+00
4.841662091737166662e-01 1.261402740648566834e+00
1.210765551133110018e-01 1.398603221203484903e-01
6.168411751581753810e-03 -1.837354988347361662e-01
3.456643192590400648e+00 -2.431665488114710394e-01
4.015018100222792263e+00 2.499246240935530494e+00
1.242688306860062486e+00 2.410343495249638757e+00
3.458973786209063733e-02 1.178029727929527093e+00
1.547023858483790315e-01 -2.456439931000835020e-01
1.846487034555487905e-01 2.178863804267083815e-02
1.320284240486761718e+01 1.206936119415539466e+00
6.868032565097465826e-03 1.983677795610357730e+00
1.570690049519079645e+00 7.431271462633612934e-01
1.154221205004651551e+01 -1.137411541335332510e-01
2.352219198191923821e-01 -2.679375206806941523e-01
3.620987998784013645e-02 1.342308812876376489e+00
4.204200057913260458e-01 2.466415852097453287e-01
4.521109550020168677e-01 2.351494622617326336e+00
4.888030299393374967e-01 -2.140803891685866267e-01
1.465046169549360513e-04 1.064618434796730906e+00
2.479594677520086370e-04 1.765784700471122459e+00
9.245425814971673650e-02 9.848810948640307483e-02
4.392774120317850632e-03 9.147327160735678753e-01
2.530841334742554016e-01 -5.222360845983198274e-02
1.941550054202317009e-04 1.045680973041542838e+00
3.369223475669288212e-04 1.512414188248175861e+00
3.166006507914070358e-04 1.718247834060424140e+00
3.848259017064638021e-01 1.165595008637611008e+00
2.851334653083237953e-04 1.302055008448795625e+00
3.051679671413342742e-03 2.251575948461416843e+00
1.492366483904710162e+00 1.813720349364275286e+00
6.239377816898421969e+00 1.165654025085034462e-01
3.339584569813962567e-01 1.176921609414373071e+00
5.842138400389620401e-01 1.651493488506955432e-01
1.705334986103839920e-02 2.304511526496638929e+00
4.136572773148949889e-02 2.474261080468939333e+00
2.747147474072368623e-04 7.496151679558078484e-01
6.502099668856326994e-03 3.642798518179163336e-01
6.886489018866445060e-04 2.119798563940729963e+00
7.890592938190311711e-01 1.657433692949756399e+00
1.926532195060143060e+00 2.749390588748086284e-01
6.663124498067496404e-01 8.631621117929342279e-01
2.134195232102434336e-02 2.125503874406727611e+00
7.224028061801185396e-01 1.209943108496511988e+00
2.920300841787889026e-02 4.360277045611229418e-01
2.106392948923516251e+00 2.291364545118915075e+00
1.321666376515900692e-03 1.633960679187854481e+00
9.242327051666667792e-01 1.191757410682786622e+00
6.225915209255006820e-04 4.317276132639803476e-01
3.786705271124332750e+00 1.432605588894077187e+00
6.578671829293471163e+00 -1.600305176538595053e-01
4.345629555892830176e+00 6.945702979144208200e-03
2.097483770654489654e-01 1.913019823849215317e+00
1.489858740695129300e-03 1.596001881336683859e-03
3.432344094968699504e-03 1.413104002280360927e+00
6.857127191716092529e-01 1.157168304883685828e+00
1.688763445317521317e+00 -4.619877357021483499e-01
4.102367345014433508e-02 2.218224190490073244e+00
3.860389872934062694e-04 2.358689330619176516e+00
2.917790995948638631e-03 7.954958569314365402e-01
6.600030017633268464e+00 4.457777555053179519e-01
1.000024033856362182e+00 -4.250960174269911573e-01
4.057344106944735934e-02 1.088532194630815741e+00
5.448269361326569388e-02 5.621234879416037167e-01
3.757237931855167412e-01 2.333895237270164902e+00
5.193049046196593466e+00 3.576788671465043201e-01
9.291522993737012792e-03 -8.097993487743171404e-02
2.386622766279694829e+00 2.188232689081269111e+00
2.305704293432227681e-04 1.519201586783333280e+00
2.356314643586663593e-01 2.150085301575991537e+00
2.472530241525779798e-02 2.276730351871147917e-03
3.796775063541031874e-03 1.973387017784661523e+00
9.859438043887337744e-02 1.865894896650298840e+00
4.467911045234410072e-01 1.355258558181914319e+00
4.632144348932629718e+00 6.579993849680354501e-02
5.386545689723501340e+00 5.072595177167349423e-01
1.160415667526215871e-03 1.878397553059582226e+00
7.449341612945326388e-03 1.893970906499198303e+00
7.363631283582449012e-03 2.264912815701620730e+00
1.865782068661184668e-03 1.098865679153102626e+00
3.532153095200622241e-03 1.998473949223723345e+00
3.232990678692938477e-03 1.886574841454507379e+00
2.637777990234182091e-04 1.907353554310064148e+00
2.684795898598809627e-01 1.603347402388194176e+00
5.895390564110828180e+00 9.885054016532690557e-01
9.054430006649684393e-02 1.725619965899999997e+00
1.212078643980781195e-04 -3.490444047983908282e-01
1.133332161236053209e-01 1.395723754823515517e+00
1.996456277101779919e-01 2.452130482031259717e+00
5.807276201533992932e+00 1.613039952482840267e+00
1.659221588078796827e+00 2.480508436509333947e+00
4.604974958426357769e-03 2.184397606824735050e+00
1.129065490661895210e-01 1.171704732368564539e+00
5.108689867709507310e-02 -2.163991959421537326e-01
9.611929392192611332e-02 -1.113908302426971364e-01
6.779425401138515148e-03 -2.634860520934553807e-01
3.182769891605914669e-02 2.332726132820087006e+00
3.499107457032542019e-03 -3.089137525249936456e-01
4.906048075294753598e-03 3.949234708752418221e-01
3.149404403353813203e-04 1.274102326177563249e+00
3.137511436243063754e-03 1.371019814671262882e+00
6.814203979165246450e-01 4.002628627968012331e-01
4.543168597427317046e+00 -1.822871290697216096e-01
5.578345826303761357e-02 1.376932934423371169e+00
6.558626939460749927e-01 9.821218561925260104e-01
9.120169397615768503e+00 1.478811397835551489e+00
1.095118532332120670e-01 9.847263164598665242e-01
2.284763861858053659e-03 1.753303444169450387e+00
3.467788277585841217e-04 1.249437728761556343e+00
3.041415435971182163e-02 2.215622327364415778e+00
7.483185641960592882e+00 1.146772900902082837e+00
2.706988537063944808e-02 8.810539766881866353e-01
3.552191872444923626e-01 5.887474761727213846e-01
8.938364422678173049e-02 -4.594486637300627674e-01
2.302861447532215777e+00 -4.358052124688347462e-01
4.270283450976576634e-02 1.221834150793623230e+00
4.351601197654630915e-04 -1.404239342067925556e-02
4.437798749662857034e+00 -3.670216281065115105e-01
5.110356495106469943e+00 -3.524911674411511653e-01
2.758341784902679228e-01 1.556509218838547426e+00
2.247693449856060788e+00 1.035327888243249506e+00
8.548857056083904171e-02 2.418613069657937764e+00
3.311656038477034988e-03 1.225536153723982391e+00
1.971116614852426430e-04 3.286061265406969856e-01
2.674284927651533902e-04 1.095651987757627843e+00
1.462980916157373412e-01 1.809932208432130540e+00
1.333233743440366403e+01 2.001438809302304556e+00
2.998605417293329881e-04 6.322251697311256358e-01
7.656288294107407941e-04 6.988429678548957469e-02
2.657069527220170049e-02 1.800524408344991834e+00
8.611653125336397041e-01 -1.071441923699261167e-01
1.007979786010447798e+00 -7.856779786290640777e-02
1.364555948563268561e+00 1.550511855318934984e+00
1.403336348483455779e-04 1.576908830637135939e+00
5.270850630946722681e+00 2.086727221898803109e+00
1.268714191826423310e+00 1.227653798343103730e+00
3.507859655509120711e-01 1.092900155107499049e+00
1.108967997492753092e-02 -4.197634335365137970e-01
2.941792828897366366e-04 5.418898254851796104e-01
1.192339352591521487e-04 1.049171138856901386e+00
1.903396331122907126e-01 3.722243725858764840e-02
6.490073927665826600e-04 2.377705697110485961e+00
9.496059347058564016e-04 1.422171542433856573e+00
1.994272526747060681e+00 1.427318270237946773e+00
2.357583121129586345e+00 -1.269220671899050634e-01
1.633829755132399253e+00 -1.742293935183157338e-01
1.378535407199310114e+00 1.013629776952254424e+00
2.394402051367734430e-01 -1.158151853394928654e-01
9.753055848690442417e-04 1.770283015472897681e+00
4.660910767414764427e-02 2.265886676898700713e+00
3.209234404861949219e-01 6.975695550937786038e-01
1.645557822382528632e-04 3.196130978988409588e-01
2.843274805351149737e-01 -3.118307862201817882e-01
3.176770480188623846e+00 5.132732984500392170e-01
2.343612640894984431e-02 3.433423079349974261e-01
1.293207606976675361e+00 8.145972640768917028e-02
1.418597672087651440e-04 -2.767957460587409657e-01
1.606208839703379123e-03 1.502184251165707973e-01
2.113859195431788240e+00 4.192148808467468513e-01
1.392501295891868064e-03 1.663643745584517220e+00
4.404924729124082283e-02 1.388803129160502081e+00
1.501636604600117310e-02 9.369382597379847244e-01
1.264060113381397813e-03 1.973854343998212801e+00
1.727566720739575918e-03 1.616109299614193695e+00
4.708999522674448164e-03 1.682854234920742265e+00
2.625925882954298074e-01 2.246635013544521442e+00
6.391968928285705898e-02 1.021704904778189871e+00
6.114732765034218698e-01 1.330993465346919091e-01
3.311183424939815462e-02 2.431559239668611427e-01
4.319629582564035730e-01 1.578795598987673188e+00
9.533854092972447042e-03 1.786737202669983482e+00
6.390736209872042431e-04 9.427503993376893376e-01
1.306447043091852445e+00 5.651487077059289543e-01
3.388639126063024967e-04 2.727719068580711781e-01
8.094201725568084260e-01 1.870764487174974011e+00
9.289423735259470273e-04 1.332135905488198713e+00
3.170731704234007520e+00 2.862448633289520483e-01
4.761272146667703709e+00 2.233240491683282869e+00
1.410001899907196155e+00 8.251937327867140404e-01
1.307971659536792501e-02 3.671209989456010181e-01
3.797608821221904883e-04 9.896149722920744018e-01
7.215618329815834398e-03 4.083709585258041841e-01
2.665997006564205130e+00 1.131374672076944865e+00
3.282221858431522588e+00 3.682958280533756845e-01
4.054528393615508541e+00 1.468160544238430454e+00
4.862486362251090518e-04 -4.931492974022552711e-01
1.551775028295855272e-03 2.434596278701646632e+00
7.998719762292907376e-01 1.621740099374572530e+00
1.044553244479964795e-04 1.951835115592470693e+00
1.671818009760896563e-03 2.329669396323457597e+00
1.247454355111571322e+00 2.064349647798976228e+00
5.239107654838870420e-04 2.105094110104941407e+00
3.281782919795318051e-03 1.111614997614464029e+00
4.178382072878867426e+00 2.426968135355413114e+00
3.587715863568796237e+00 2.070465609889978964e+00
5.844297994392138110e-03 1.840297445671511767e+00
3.409943087039274401e-02 2.021110546463036783e+00
1.349756636823726375e+00 -2.720425456732278313e-01
1.673222685196968096e-01 1.624574722210067712e+00
2.510433104644916821e-04 1.322347398239509531e+00
1.161735142353857112e-03 5.378696233528830195e-01
7.152513063727060404e-04 1.894847603274256276e+00
5.081623861713089295e-03 2.270603503693787717e-01
2.267407062646241639e-04 1.243916334496406151e+00
1.491901682566170416e-02 -3.811319849261081694e-01
1.556887232629289297e-02 7.572457571093891282e-01
2.914529356520464631e+00 5.283281754064306224e-02
3.246530912384406470e-02 7.679002451793079942e-01
1.087001486087379121e+01 2.295585650700648461e+00
1.693618463757391168e-01 1.031702498909457866e+00
1.066665239146541988e-01 1.761259022605706548e+00
2.166318503924291160e-04 -4.599205805127293267e-03
1.301767696362482740e-01 2.147608617780357498e+00
5.592489108045043365e-04 6.481736367072696847e-01
3.118785604156174745e-04 2.493961434319012405e+00
2.237270721280253810e-03 2.285765245258412071e-01
1.439172517834435389e-04 1.182480783271718572e+00
5.023561210434671409e+00 -3.019759945280925395e-02
7.185126774193792420e-02 8.509251665172745671e-01
1.564887152521927157e-04 -2.944829678203803591e-01
1.800138016958758858e-01 -4.115319772415947930e-01
3.676340321758007068e-01 8.100023883918670009e-01
1.575981647505895317e-04 6.247826121330251059e-01
7.772018812883974004e-02 2.446642335731734619e+00
1.010113341115730101e+01 5.752995141815220315e-02
8.212599475636609206e-03 -6.900783783783859260e-02
1.025542838383147358e-03 2.616003331769191087e-01
6.002632923533103224e-03 3.131025288451816380e-01
2.728559889848342634e-01 1.488552106438167932e-01
1.202812305161315010e+01 1.839502248991284006e+00
9.663017580811031237e+00 1.403906489788434797e+00
1.454854086952974985e-03 4.725242591363436606e-01
8.458515599130231322e-02 7.270103380288519546e-01
6.019627132280706838e-03 5.249608319200611550e-01
2.386181639395488238e-04 1.891331424597826327e+00
6.128331464389634720e-01 -1.203647380828266611e-01
3.236798612551694099e+00 1.979688255304574707e-01
2.226595625962349001e-01 1.991607014484472415e+00
1.059079227301475967e-01 1.319856724659433933e+00
2.966056069728469691e+00 6.938583107613962575e-01
4.417367696647239161e-01 5.663942188364972097e-01
1.895045055967922774e-04 1.053608044268676824e+00
3.669241537162074972e-03 1.821152669437553939e+00
4.068572734478091424e-01 1.938054665527071840e+00
4.963980682766759300e-01 5.551576866270775401e-01
3.352417986239287107e+00 9.785458776449778018e-01
1.697594323545990533e-03 -8.838395815619148888e-02
1.838777784732434568e-04 2.281221484953849910e+00
1.729802167690824345e-04 1.039428454394477619e+00
4.908799814751888313e+00 -2.826663000190114960e-01
8.651329014556560226e-01 -2.983943052978439980e-01
2.664369983845023548e-01 1.906124699617626206e-01
3.924273004323040014e-03 9.165373587725671456e-01
1.653228715184414154e-03 1.744965248686306758e+00
3.567159642535431274e+00 1.076592358377063796e+00
5.667345871019370485e+00 2.259203572471029098e+00
1.052257433394370389e+00 1.917128726125390870e+00
1.046177376913796842e+01 1.523344548293210643e+00
1.054604468539239193e+01 2.075818524527946796e+00
7.702640587522221471e-01 1.456719926128771991e+00
2.027825781489528412e-01 7.745085872234160895e-01
1.611299886977146309e-02 -4.038017755319031621e-01
2.973481453209092908e-04 1.311923399114248490e+00
1.242692709344216453e-02 1.293804135467124361e+00
7.825075985773326595e-04 1.350853749860983832e+00
5.788302520364019266e-01 4.814346428138793765e-02
1.861849586821803175e-04 1.488667112221284228e+00
1.878156015179481553e-02 2.084793952366663206e+00
1.835766667597883706e-02 4.571072847851359588e-01
7.402576828451326585e-02 1.903122987895850216e+00
1.078278175416684981e+01 1.407989794765535541e+00
1.358980501063722542e-02 -4.440189551312454519e-01
1.779635332242591739e-01 1.617218784824767219e+00
8.130633606337899222e-01 1.948678569734326960e+00
3.117207707526717039e-02 3.004241401388014765e-01
4.689227513388114638e-02 -3.394968837225328939e-01
